Num,MolWt,ExactMolWt,HeavyAtomMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,BalabanJ,BertzCT,Chi0,Chi1,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,FractionCSP3,HallKierAlpha,HeavyAtomCount,Kappa1,Kappa2,Kappa3,LabuteASA,MolLogP,MolMR,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,RingCount,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,TPSA,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,MP
527,110.156,110.073,100.076,44,0,1.875,2.75,3.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71936,427.997,14.7321,7.68739,3.90825,1.95412,1.20412,0.602062,0.326547,13.9082,6.95412,1.20412,0.602062,0.326547,43.3791,0,0,0,0,0,0,0,13.7076,4.79454,0,0.571429,-0.59,8,1.00447,2.11872,1.18822,63.4447,1.6857,32.615,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,4.79454,0,0,0,5.5731,25.6498,18.7098,1.37076,0,5.78325,0,0,0,1,18.5021,0,0,0,25.9707,0,11.6252,0,0,5.78325,0,5.78325,4.79454,0,39.6783,11.6252,0,0,0,0,0,0,17.07,72.8497,11.5303,0,-1.29155,-1.65856,-1.31933,-9.93012,-3.18046,0,0,11.5303,11.5303,1.29155,-3.36968,-21
528,150.13,150.053,140.05,60,0,1.1,1.9,2.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65014,385.05,16.0355,8.94975,4.54124,2.22474,1.47895,0.834279,0.381207,14.5412,6.85774,1.47895,0.834279,0.381207,31.0651,0,0,0,0,0,0,25.1721,13.9494,0,0,1,-0.2,10,1.9358,2.81134,1.27789,71.8801,-2.5823,29.9792,4,5,0,1,1,0,0,0,5,4,5,4,0,1,1,25.1721,0,0,0,0,0,0,0,14.7835,18.2401,6.26608,5.7248,0,0,1,33.3966,5.7248,0,0,24.5061,6.55899,0,0,0,0,0,57.2251,4.73686,0,8.22455,0,0,0,0,0,0,0,90.15,76.4054,0,14.9625,0,0,0,-14.1352,-3.48271,0,0,7.71375,7.71375,3.46813,-3.60313,158
529,164.157,164.068,152.061,66,0,1.27273,2,2.45455,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65959,447.657,18.9058,10.186,5.04124,2.27062,1.3165,0.669717,0.252578,17.0412,7.90361,1.3165,0.669717,0.252578,37.4342,0,0,0,0,0,0,20.4352,16.6909,4.79454,0,0.833333,-0.49,11,2.05439,5.19863,3.42725,81.1087,-2.3496,35.7872,4,5,0,0,0,0,0,0,5,4,5,9,0,0,0,25.2298,0,0,0,0,0,0,9.11444,19.4928,19.793,0,5.7248,0,0,0,36.1958,5.7248,0,0,24.613,6.55899,0,0,0,6.26221,0,57.2213,4.79454,0,17.339,0,0,0,0,0,0,0,97.99,85.5862,11.0654,14.3383,0,0,0,-18.285,-3.78816,0,0,11.0654,11.0654,2.2286,-4.10292,147
530,164.157,164.068,152.061,66,0,1.27273,2,2.36364,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71745,446.147,18.9058,10.186,5.04124,2.27062,1.41856,0.711384,0.252578,17.0412,7.90361,1.41856,0.711384,0.252578,37.4342,0,0,0,0,0,0,20.4352,16.6909,4.79454,0,0.833333,-0.49,11,2.05439,4.40073,2.93866,81.1087,-2.3512,35.7652,4,5,0,0,0,0,0,0,5,4,5,9,0,0,0,25.2298,0,0,0,0,0,6.85189,4.11228,11.5631,19.6108,6.26221,5.7248,0,0,0,36.1958,5.7248,0,0,31.172,0,0,0,0,6.26221,0,56.7423,4.79454,0,17.818,0,0,0,0,0,0,0,97.99,85.4128,11.191,14.4063,0,0,0,-18.312,-3.78136,0,0,11.191,11.191,2.2488,-4.10292,122
531,90.078,90.0317,84.03,36,0,2.16667,3,3.16667,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86558,182.877,9.99156,5.3147,2.72474,1.11237,0.533248,0.185395,0.0208333,8.72474,3.92887,0.533248,0.185395,0.0208333,18.9012,0,0,0,0,0,0,10.2176,8.34543,4.79454,0,0.666667,-0.41,6,1.05014,2.80786,1.86855,43.8223,-1.4615,19.1566,2,3,0,0,0,0,0,0,3,2,3,4,0,0,0,15.0122,0,0,0,0,0,0,0,10.6713,7.45078,6.26221,2.8624,0,0,0,20.4952,2.8624,0,0,6.08002,6.55899,0,0,0,6.26221,0,31.9812,4.79454,0,5.48303,0,0,0,0,0,0,0,57.53,39.1399,10.3331,6.77954,0,0,0,-4.94063,-3.14525,0,0,10.3331,10.3331,1.79653,-3.14525,145
532,134.087,134.022,128.039,52,0,1.44444,2.11111,2.55556,2,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26873,268.248,12.276,6.77342,4.04124,1.77062,1.02904,0.400989,0.143729,10.0412,4.49537,1.02904,0.400989,0.143729,24.3916,0,0,0,0,0,0,15.3264,8.40587,9.58907,0,0.5,-1.1,9,2.26019,3.03231,3.47971,59.2297,-1.0934,25.8954,3,5,0,0,0,0,0,0,5,3,5,4,0,0,0,15.3264,4.79454,4.79454,0,0,0,0,2.74152,7.74368,0,6.08002,1.4312,2.8624,11.9386,0,29.0278,4.2936,0,0,12.4529,0,0,0,0,11.9386,0,34.7763,9.58907,0,10.4852,0,0,2.8624,0,0,0,0,94.83,39.6088,21.503,9.93942,0,-3.8444,0,-6.8735,0,0,0,10.7806,10.7806,1.92116,-3.44977,107
533,120.104,120.042,112.04,48,0,1.75,2.625,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63717,272.764,13.1987,7.12536,3.63299,1.5665,0.862372,0.391624,0.0926977,11.633,5.29124,0.862372,0.391624,0.0926977,24.9812,0,0,0,0,0,0,15.3264,11.1474,4.79454,0,0.75,-0.45,8,1.53004,3.53943,2.01568,57.8781,-2.1006,25.1634,3,4,0,0,0,0,0,0,4,3,4,6,0,0,0,20.121,0,0,0,0,0,0,0,12.042,13.5308,6.26221,4.2936,0,0,0,26.9748,4.2936,0,0,12.16,6.55899,0,0,0,6.26221,0,44.6013,4.79454,0,6.85379,0,0,0,0,0,0,0,77.76,54.1824,10.7323,10.4452,0,0,0,-9.00701,-3.43625,0,0,10.7323,10.7323,1.99475,-3.52546,129
534,176.176,176.091,164.08,70,0,1.75,2.58333,3.16667,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88568,475.314,19.5081,10.6626,5.5136,2.43937,1.3457,0.535719,0.185837,17.5136,8.0309,1.3457,0.535719,0.185837,48.0378,0,0,0,0,0,0,15.1021,16.756,4.79454,0,0.6,-1.5,12,2.05003,5.18998,5.29778,86.432,-2.0066,41.99,7,7,0,0,0,0,0,0,5,4,7,6,0,0,0,27.1055,4.79454,0,0,0,0,5.15571,9.11444,4.11228,15.4006,5.64737,5.95955,1.4312,5.96931,0,30.0658,1.4312,0,22.3149,12.3908,6.55899,0,0,0,11.9289,17.1592,29.6145,9.63213,0,13.2267,5.15571,8.47105,1.4312,0,0,0,0,136.95,84.9579,15.4804,6.06654,-1.73994,-3.35989,-3.72503,-3.84721,-3.74944,0,0,11.4097,11.4097,0.445492,-3.84721,184
535,317.429,317.199,290.213,126,0,1.08696,1.82609,2.52174,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71951,1570.68,40.033,21.5264,11.172,5.94144,4.22412,2.82313,1.90477,38.172,19.4414,4.22412,2.82313,1.90477,123.092,0,0,0,0,0,0,9.47373,35.6397,6.1653,0,0.631579,-1.55,23,3.52445,6.5186,3.09182,176.247,3.2381,90.133,0,4,0,2,2,1,0,1,4,0,4,8,0,1,1,9.47373,9.69445,0,0,0,13.7038,41.8515,55.9521,26.4127,5.78325,11.499,0,0,0,3,51.2787,0,4.89991,11.7879,38.8405,27.0696,23.2117,0,11.499,5.78325,9.47373,37.7528,11.1675,11.7879,80.6049,12.0848,0,0,0,0,11.499,0,38.77,230.349,13.2254,0,-3.44717,-15.6877,-7.81616,-13.6494,-17.9848,-7.32251,0,14.154,14.154,0.928666,-4.92445,126
536,132.119,132.053,124.055,52,0,1.77778,2.55556,3.11111,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13305,319.892,14.0165,7.49014,4.11917,1.78319,0.92802,0.344378,0.121416,12.1192,5.53308,0.92802,0.344378,0.121416,35.8997,0,0,0,0,0,0,5.10881,11.1498,9.58907,0,0.5,-1.1,9,1.69415,3.84857,4.75924,63.3417,-1.8541,29.6999,4,5,0,0,0,0,0,0,4,3,5,4,0,0,0,16.1383,9.58907,0,0,0,0,0,0,11.9799,9.32054,1.41184,5.90718,1.4312,5.96931,0,24.4164,1.4312,5.30981,5.71972,0,12.9937,0,0,0,11.8765,11.0295,29.979,9.58907,0,5.48303,0,4.23553,1.4312,0,0,0,0,92.42,54.0789,21.9939,2.52955,-0.681565,-3.86476,0,0,-6.72262,0,0,11.246,11.246,0.681565,-3.4006,215
537,86.09,86.0368,80.042,34,0,1.5,2,2.33333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39169,183.329,9.82843,5.32843,2.8165,1.15825,0.454124,0.164562,0.051031,8.8165,3.97474,0.454124,0.164562,0.051031,13.118,0,0,0,0,11.8409,0,10.2176,8.34543,0,0,0.5,-0.52,6,1.00141,4.48,3.48,45.0249,-1.0256,21.9476,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,10.2176,0,0,0,0,11.8409,0,0,5.48303,13.118,0,2.8624,0,0,0,15.7007,2.8624,0,0,0,13.118,0,0,11.8409,0,0,26.198,0,11.8409,5.48303,0,0,0,0,0,0,0,40.46,39.2848,0,7.00766,0,3.30694,0,0,-5.09944,0,0,6.72986,6.72986,1.65347,-2.54972,50
538,176.124,176.032,168.06,68,0,1.66667,2.58333,3.16667,0,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48854,441.173,15.7676,9.14652,5.44949,2.67887,1.80808,1.09154,0.57702,13.4495,6.31186,1.80808,1.09154,0.57702,36.2067,0,0,0,0,0,0,25.1721,11.2078,4.79454,0,0.5,-1.27,12,2.89568,2.99698,1.21388,78.907,-1.4074,35.2562,4,6,0,1,1,0,0,0,6,4,6,6,0,0,0,25.1721,0,4.79454,0,0,0,0,0,12.042,6.08002,11.8392,8.62156,2.8624,5.96931,1,35.4497,5.7248,0,0,12.16,6.55899,11.5183,0,0,5.96931,0,47.986,9.5314,0,5.48303,11.5183,0,2.8624,0,0,0,0,107.22,60.8203,11.3495,15.0131,0,-3.7946,0,-6.70576,-3.4325,0,0,11.3495,11.3495,1.0931,-3.46421,189
539,88.062,88.016,84.03,34,0,2,2.5,2.5,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55132,153.131,8.36181,4.44741,2.72474,1.11237,0.533248,0.185395,0.0208333,6.72474,3.02062,0.533248,0.185395,0.0208333,18.6044,0,0,0,0,0,0,5.10881,5.54348,9.58907,0,0.333333,-0.7,6,1.42251,2.53256,1.60303,40.293,-1.2549,18.1348,1,3,0,0,0,0,0,0,3,1,3,3,0,0,0,5.10881,9.58907,0,0,0,0,0,0,1.37076,2.74152,18.6044,1.4312,0,0,0,18.8102,1.4312,0,0,6.08002,0,0,0,0,12.5244,0,25.1445,9.58907,0,4.11228,0,0,0,0,0,0,0,54.37,25.143,20.0631,3.30324,0,0,0,-6.42593,0,0,0,10.0315,10.0315,1.71991,-2.98611,143
540,131.131,131.058,122.059,52,0,1.88889,2.66667,3.22222,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31217,350.603,14.9392,7.79676,4.17196,1.80959,0.941217,0.355667,0.124367,13.172,6.16505,0.941217,0.355667,0.124367,36.908,0,0,0,0,0,0,5.10881,12.4384,9.58907,0,0.6,-1.06,9,1.50509,3.88411,4.79999,65.6556,-0.4028,30.9365,2,4,0,0,0,0,0,0,3,2,4,4,0,0,0,10.4186,9.58907,0,0,0,6.85189,0,13.2267,2.74152,6.49686,1.41184,5.90718,1.4312,5.96931,0,25.705,1.4312,5.30981,0,13.2248,6.49686,0,0,0,11.8765,5.30981,23.4822,9.58907,0,22.8201,0,1.41184,1.4312,0,0,0,0,66.4,61.4708,22.1673,2.44829,0,-4.03695,0,-3.55118,-6.91491,0,0,11.3729,11.3729,0.795394,-3.55118,96
541,126.133,125.999,120.085,44,0,1.42857,1.85714,2.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45531,237.339,10.9142,5.41421,3.85774,2.40825,1.72474,0.612372,0.051031,9.04124,4.07491,0.574915,0.204124,0.0170103,24.4749,0,0,0,0,0,0,8.36617,8.22455,8.4178,0,1,-0.13,7,1.68009,2.24774,2.55143,50.8045,-0.476,22.9378,0,4,0,0,0,0,0,0,4,0,5,4,0,0,0,0,8.36617,0,8.4178,0,0,0,0,22.3005,0,0,0,0,10.399,0,25.0085,0,0,0,0,14.0759,0,0,0,10.399,0,22.4937,18.7652,0,8.22455,0,0,0,0,0,0,0,52.6,65.9583,0,0,0,0,0,0,0,-11.5417,0,10.4974,10.4974,3.25984,-5.02199,-31.75
542,86.09,86.0368,80.042,34,0,1.16667,1.5,1.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25057,227.933,9.41421,5.16421,2.8165,1.5665,1.0665,0.614477,0.236426,8.8165,4.5665,1.0665,0.614477,0.236426,25.278,0,0,0,0,0,0,9.47373,8.22455,0,0,1,-0.08,6,0.858473,0.76827,0.339648,44.4793,-0.216,19.48,0,2,0,2,2,0,0,0,2,0,2,1,0,2,2,9.47373,0,0,0,0,0,0,0,21.3425,12.16,0,0,0,0,2,17.6983,0,0,0,12.16,13.118,0,0,0,0,0,25.278,9.47373,0,8.22455,0,0,0,0,0,0,0,25.06,50.9958,0,0,0,0,0,-4.4375,-4.55833,0,0,7.26562,7.26562,2.21875,-2.27917,3.9
543,115.132,115.063,106.06,46,0,2.25,3.125,3.625,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37533,330.768,14.0165,7.44741,3.76371,1.60546,0.883243,0.361054,0.0973574,12.7637,5.96092,0.883243,0.361054,0.0973574,36.8559,0,0,0,0,0,0,5.10881,12.4384,4.79454,0,0.4,-0.83,8,1.18609,3.20795,2.36152,60.8045,-0.3715,30.0425,2,3,0,0,0,0,0,0,2,2,3,4,0,0,0,10.4186,4.79454,0,0,0,6.53104,6.85189,9.68538,5.48303,6.68292,1.41184,7.33838,0,0,0,20.9105,1.4312,5.30981,0,6.85189,6.68292,12.1041,0,0,5.90718,5.30981,19.1301,4.79454,0,16.4472,12.1041,1.41184,0,0,0,0,0,49.33,61.4237,11.4141,2.88455,-1.32553,-1.73403,0,0,-7.66284,0,0,11.4141,11.4141,0.55081,-3.17755,-37
544,138.059,138.008,131.003,48,0,2.125,2.875,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06679,309.847,12.1213,6.57843,4.47463,3.22224,2.63492,1.39189,0.703252,10.5802,4.99607,1.23381,0.600047,0.251428,26.3488,0,0,0,0,0,0,14.5282,9.71619,4.56505,0,1,0.11,8,1.79569,1.54435,1.08791,56.6364,-0.0911,26.3791,2,4,0,1,1,0,0,0,4,2,5,4,0,1,1,14.5282,4.56505,0,0,0,0,6.85189,4.11228,8.82154,0,5.82111,2.8624,0,7.59576,1,25.9471,2.8624,0,0,18.753,0,0,0,0,7.59576,0,24.5549,9.30191,0,13.7057,0,0,0,0,0,0,7.59576,70.06,63.4898,7.03569,0,0,-2.86632,0,-2.80791,-3.0541,-4.74157,0,11.3951,11.3951,2.80791,-4.74157,94
545,56.064,56.0262,52.032,22,0,2.75,3.75,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.84657,120.98,6.62132,3.62132,1.90825,0.704124,0.227062,0.051031,0,5.90825,2.61237,0.227062,0.051031,0,6.55899,0,0,0,6.3994,5.92043,0,5.10881,5.54348,0,0,0.333333,-0.48,4,0.525834,2.52,1.52,30.9691,-0.3881,15.9188,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,5.10881,0,0,0,6.3994,5.92043,0,0,2.74152,7.92974,0,1.4312,0,0,0,9.22108,1.4312,0,0,0,6.55899,0,0,12.3198,0,0,13.099,0,12.3198,4.11228,0,0,0,0,0,0,0,20.23,25.3215,0,3.46778,0,1.71181,0,1.53889,-2.28993,0,0,6.53819,6.53819,1.53889,-2.28993,-47.78
546,198.182,198.075,188.102,76,0,1.71429,2.5,3.07143,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.40375,576.471,19.5081,10.5586,6.5136,2.88659,1.56612,0.794143,0.365565,16.5136,7.78101,1.56612,0.794143,0.365565,48.6563,0,0,6.06922,0,0,0,9.9933,19.0516,9.58907,0,0.428571,-2.1,14,3.23674,6.41974,4.05869,94.873,-0.64192,47.2724,2,7,0,0,0,0,0,0,5,2,7,5,0,0,0,10.1474,10.1044,4.79454,5.26189,0,5.15571,6.85189,13.3507,4.11228,13.1072,2.82368,5.71169,5.90718,6.03111,0,28.2164,5.26189,10.6196,5.15571,6.85189,13.5348,0,0,6.06922,17.65,10.6196,31.1848,9.63213,11.3311,17.818,5.15571,2.82368,0,0,4.79454,0,0,103.58,69.2726,27.1045,9.75087,-1.36359,-1.85616,-1.01238,0,-7.02022,-3.12552,0,11.649,11.649,0.734623,-3.55278,160.5
547,150.155,149.999,144.107,52,0,1.66667,2.33333,2.77778,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26873,271.858,12.276,6.77342,4.85774,2.17887,1.43729,0.669717,0.227062,10.0412,4.49537,1.02904,0.400989,0.143729,23.5375,12.5327,0,0,0,0,0,10.2176,8.09847,9.58907,0,0.5,-0.71,9,2.49436,3.34193,3.8387,65.1847,-0.1559,32.6626,2,4,0,0,0,0,0,0,5,3,5,4,0,0,0,10.2176,9.58907,0,12.5327,0,0,0,2.74152,7.74368,6.34979,0,0,2.8624,11.9386,0,23.919,3.9862,0,0,11.5989,0,0,0,0,24.4713,0,28.506,9.58907,0,10.4852,0,0,2.8624,0,0,0,12.5327,74.6,40.5319,21.6739,3.66199,0,-3.55505,0,-3.26458,0,0,-0.381481,10.8848,10.8848,0.381481,-3.26458,149
